date,title,url,impacted_commodity,summary
2022-03-25T11:15:00.000000,"Copper Inventory in Domestic Bonded Zone Down 28,800 mt_SMM | Shanghai Non ferrous Metals",https://news.metal.com/newscontent/101788686/copper-inventory-in-domestic-bonded-zone-down-28800-mt,copper,"SMM reports China domestic bonded zone copper inventories fell 28,800 mt to 302,600 mt between March 18 and March 25. The drop reflected increased shipments and focused exports of Russian copper to overseas delivery warehouses, while logistics hindered domestic smelter exports into bonded zones, limiting arrivals."
2022-03-25T11:15:00.000000,Inventory of Refined Nickel in Bonded Zone Slightly Increased _SMM | Shanghai Non ferrous Metals,https://news.metal.com/newscontent/101788715/inventory-of-refined-nickel-in-bonded-zone-slightly-increased-,nickel,"SMM reports that refined nickel inventories in China’s Shanghai bonded area rose in early week: nickel briquettes up to 2,100 mt and nickel plates to 5,300 mt. The build is attributed to falling overseas nickel prices and improved import margins amid China’s refined nickel shortage, while LME nickel price weakness may extend."
2022-03-25T15:30:00.000000,"Copper, aluminium slip on profit-taking in thin trade",https://www.marketscreener.com/news/latest/Copper-aluminium-slip-on-profit-taking-in-thin-trade--39864010/,"copper,nickel,aluminium","Copper and aluminium eased in thin trade as investors booked profits, with three-month copper down 0.9% and aluminium slightly lower. Nickel also fell 4.6% after earlier extreme gains. While potential further Russian sanctions support supply uncertainty, short-term selling dominated prices."
2022-03-25T15:30:00.000000,"Copper, aluminium slip on profit-taking in thin trade",https://www.marketscreener.com/news/latest/Copper-aluminium-slip-on-profit-taking-in-thin-trade--39864010/,"copper,nickel,aluminium","Copper and aluminium slipped in thin trade as investors booked profits, with three-month copper down 0.9% and aluminium slightly lower. The prospect of further Russian sanctions added some supply-uncertainty support, keeping the outlook murky. Nickel fell 4.6% after prior record highs, reflecting volatility and funding pressure."
2022-03-25T15:30:00.000000,LME nickel limps back but tensions are not going away: Andy Home,https://www.marketscreener.com/news/latest/LME-nickel-limps-back-but-tensions-are-not-going-away-Andy-Home--39864279/,nickel,"LME three-month nickel remains volatile after a March 8 breakdown and week-long suspension, with multiple limit days and expanding trading bands. Large short positions linked to Tsingshan and other shorts, falling LME stocks, and delivery/liquidity frictions from Russian supply uncertainty suggest margin-driven de-risking and continued downside risk."
2022-03-25T20:00:00.000000,"Nickel market trading freeze and reversal of 5,000 trades proves that markets are RIGGED",https://www.naturalnews.com/2022-03-25-nickel-market-trading-freeze-proves-markets-rigged.html,nickel,"The piece recounts the LME’s March 8 halt of nickel trading after a short squeeze linked to a large Chinese short position. Nickel reportedly spiked to above $100,000/ton as margin calls forced buying back contracts. Trading later resumed with limits, and 5,000 trades worth about $4 billion were canceled."
2022-03-25T20:45:00.000000,PNG Copper Inc. Announces Commencement of Drilling,https://www.finanznachrichten.de/nachrichten-2022-03/55607777-png-copper-inc-announces-commencement-of-drilling-296.htm,"copper,nickel","PNG Copper Inc. announced it has started drilling four cored holes totaling 235 meters on the Doriri nickel-palladium prospect on its PNG Copper property, targeting completion by end of April 2022. The release provides drilling scope and history but no results or production volumes."
2022-03-25T21:00:00.000000,"US agrees to lift taxes on British steel, aluminum affecting bourbon industry",https://www.wdrb.com/news/us-agrees-to-lift-taxes-on-british-steel-aluminum-affecting-bourbon-industry/article_00a55388-ac70-11ec-9526-db195a9687c1.html,aluminium,"The U.S. and the U.K. agreed to remove tariffs on British steel and aluminum imports below new quotas. The change is expected to end related tariffs affecting Kentucky bourbon/whiskey. By easing aluminum import duties, it may support improved market sentiment and pricing for aluminum over the coming days."
2022-03-26T04:45:00.000000,Vale to supply Northvolt with low-carbon nickel products for batteries_SMM,https://news.metal.com/newscontent/101788884/Vale-to-supply-Northvolt-with-low-carbon-nickel-products-for-batteries/,nickel,"Vale said Vale Canada and Northvolt agreed on a multi-year deal for Vale’s low-carbon nickel products for lithium-ion batteries. Vale highlighted its certified lower-carbon nickel round cakes, and Northvolt aims to cut battery emissions via clean energy and recycling. The agreement supports near-term sentiment for nickel demand."
2022-03-26T08:15:00.000000,Africa's Top Bauxite Exporter Guinea Posts 4% Rise in Shipments,https://www.bnnbloomberg.ca/africa-s-top-bauxite-exporter-guinea-posts-4-rise-in-shipments-1.1743242,aluminium,"Guinea, the world’s top bauxite exporter, posted a 4% rise in shipments. Because bauxite is the key upstream input for aluminium refining, improving export flows can strengthen near-term expectations for aluminium supply and support prices over the coming days to weeks."
2022-03-26T10:45:00.000000,"Apple Continues Its Green Bonds Initiative, Plans to Use Carbon Free Aluminum in iPhone SE / Digital Information World",https://www.digitalinformationworld.com/2022/03/apple-continues-its-green-bonds.html,aluminium,"Apple announced it will partner with Canadian firm Elysis to use aluminum smelted in a fully carbon-free process for future iPhone SE models. The project is part of Apple’s green bonds program, aimed at boosting ecofriendly manufacturing and renewable energy. It implies incremental demand for low-carbon aluminium supply."
2022-03-26T17:15:00.000000,Gold advances; nickel prices struggle to find footing,https://www.taipeitimes.com/News/biz/archives/2022/03/27/2003775511,nickel,"Gold rose as investors weighed sanctions and growth prospects, but the focus for industrial metals is nickel. The LME nickel market remains highly volatile and illiquid after a short squeeze tied to Tsingshan, with trading disruptions and enlarged default-fund plans. Nickel was down 5.5% on Friday amid continued squeeze-risk."
2022-03-27T04:30:00.000000,"Saudi firm to help Pakistan assess Reko Diq gold, copper quantity - Pakistan",https://www.dawn.com/news/1682029/saudi-firm-to-help-pakistan-assess-reko-diq-gold-copper-quantity,copper,"Pakistan’s Balochistan chief minister defended a revised agreement for the Reko Diq copper-and-gold project with Barrick Gold, saying a Saudi firm will set up a refinery in Gwadar to assess mineral quantities. The deal includes investment commitments, royalties, and a timeline tied to starting work, boosting near-term copper project certainty."
2022-03-27T20:45:00.000000,Aluminum spill causes fire at manufacturing plant,https://localnews8.com/news/2022/03/27/aluminum-spill-causes-fire-at-manufacturing-plant/,aluminium,"A small fire broke out at the Mercury Marine Plant 17 in Fond du Lac, Wisconsin after molten aluminum spilled on March 27. About 30 workers were evacuated safely. Firefighters and plant engineers contained and removed the molten aluminum over more than an hour. No injuries were reported."
2022-03-28T03:45:00.000000,"Domestic inventories continue to decline, supporting short-term copper prices [institutional review]_SMM",https://news.metal.com/newscontent/101789033/Domestic-inventories-continue-to-decline-supporting-short-term-copper-prices-[institutional-review]/,copper,"The report cites ongoing declines in domestic copper warehouse receipt inventories and low-shock LME warehouse levels, with spot premiums rising versus futures and LME spot discounts narrowing. It also notes operational updates for major copper projects in Zambia and Congo, while tight recycled copper supply is partly offset by abundant concentrate supply and a stronger dollar."
2022-03-28T05:00:00.000000,Tempest Minerals hits copper sulphides in maiden drilling at Meleya project,https://smallcaps.com.au/tempest-minerals-hits-copper-sulphides-maiden-drilling-meleya-project/,copper,"Tempest Minerals says its maiden deep drilling at the Meleya project’s Orion target intersected multiple zones of copper-bearing sulphides, including 10m of copper-bearing semi-massive sulphides and additional disseminated and stringer veins. The company plans further drilling, but the report provides no production or reserves."
2022-03-28T06:15:00.000000,"Domestic Aluminium Social Inventory Rose 13,000 mt from Last Thursday_SMM",https://news.metal.com/newscontent/101789622/domestic-aluminium-social-inventory-rose-13000-mt-from-last-thursday,aluminium,"SMM said China’s domestic aluminium social inventory increased by 13,000 mt from last Thursday to 1.05 million mt as of March 28. Gains in Wuxi and Gongyi reflected concentrated arrivals and hindered warehouse shipments, while some regions fell on lower arrivals. Resumed production remains below last year; COVID-linked logistics frictions affect flows and may influence prices."
2022-03-28T06:15:00.000000,"Low Inventories to Continue to Support Aluminium Prices, Pandemic Disrupted Downstream Production _SMM",https://news.metal.com/newscontent/101789990/low-inventories-to-continue-to-support-aluminium-prices-pandemic-disrupted-downstream-production-,aluminium,"SHFE and LME aluminium rose on the week amid geopolitical and macro developments, but the piece attributes support mainly to low inventories and relatively stable supply. It also flags COVID outbreaks disrupting aluminium processing and transport, which may curb downstream demand. Net effect is near-term trading with possible mild downside correction."
2022-03-28T09:00:00.000000,MHI Group to Conduct Feasibility Study for Applying CO2 Capture Technology at Aluminium Smelting Plant in Bahrain,https://www.marketscreener.com/quote/stock/MITSUBISHI-HEAVY-INDUSTRI-6491254/news/MHI-Group-to-Conduct-Feasibility-Study-for-Applying-CO2-Capture-Technology-at-Aluminium-Smelting-Pla-39883155/,aluminium,"Mitsubishi Heavy Industries EMEA and Engineering have begun a feasibility study under an MOU with Aluminium Bahrain (Alba) to apply CO2 capture technology at Alba’s aluminium smelting plant in Bahrain. The project uses MHI’s KM CDR Process and is positioned as the first application in aluminium, but is not yet a firm deployment."
2022-03-28T09:15:00.000000,Vedanta Launches Low Carbon Green Aluminium Products,https://www.naval-technology.com/research-reports/vedanta-launches-low-carbon-green-aluminium-products/,aluminium,"Vedanta launched Restora and Restora Ultra, low- and ultra-low-carbon aluminium lines produced with renewable power and recycled content. The company says products are independently verified and aim to meet growing global demand for lower-emissions aluminium, supporting its broader carbon-neutral target. The update is more commercial than supply-disruptive."
2022-03-28T10:00:00.000000,March 28th LME aluminum inventory decreased by 7075 tons Klang warehouse dropped the most_SMM,https://news.metal.com/newscontent/101790227/March-28th-LME-aluminum-inventory-decreased-by-7075-tons-Klang-warehouse-dropped-the-most/,aluminium,"SMM data show LME aluminum inventories fell on March 28, totaling a decline of 7,075 tons, with the Klang warehouse dropping the most. Reduced visible aluminum stocks in key LME locations can tighten near-term supply expectations and provide upward price support in the coming days."
2022-03-28T10:30:00.000000,Aluminium Inventory of SHFE and LME Fell While LME Aluminium Inventory Hit a New Low_SMM,https://news.metal.com/newscontent/101790263/aluminium-inventory-of-shfe-and-lme-fell-while-lme-aluminium-inventory-hit-a-new-low,aluminium,"LME data show aluminium inventories fell again after a sharp jump, with latest levels reaching a new 15-year low. SHFE inventories also continued de-stocking, dropping for a second consecutive fortnight and falling to a more than one-month low. Lower stocks are generally supportive for aluminium futures."
2022-03-28T10:30:00.000000,China's Exports of Aluminium Ingots in the First Two Months of 2022 Mainly Came from Bonded Warehouses_SMM,https://news.metal.com/newscontent/101790278/chinas-exports-of-aluminium-ingots-in-the-first-two-months-of-2022-mainly-came-from-bonded-warehouses,aluminium,"Customs data show China exported 30,700 mt of unwrought non-alloy aluminium in the first two months of 2022, with ordinary ingots (29,000 mt) largely shipped from bonded warehouses. With a 15% tentative export tax on ordinary ingots and an export window still constrained, analysts expect March exports to rise."
2022-03-28T11:45:00.000000,Copper slips after Shanghai lockdown; nickel slumps,https://www.marketscreener.com/news/latest/Copper-slips-after-Shanghai-lockdown-nickel-slumps--39885007/,"copper,nickel,aluminium","Copper gained modestly after prior losses despite concern that Shanghai’s COVID lockdown could curb China demand. Nickel fell sharply amid uncertainty around Tsingshan short positions and thin trading. A firmer dollar and recession fears also weighed, while aluminium rose slightly, indicating limited immediate pressure there."
2022-03-28T11:45:00.000000,Copper slips after Shanghai lockdown; nickel slumps,https://www.marketscreener.com/news/latest/Copper-slips-after-Shanghai-lockdown-nickel-slumps--39885007/,"copper,nickel,aluminium",Copper rebounded after two sessions of losses despite renewed worries that Shanghai’s planned COVID lockdown could curb China demand. Nickel fell sharply amid thin trade and uncertainty around Tsingshan’s major short position. Investors also cite recession risk from US yield curve inversion and a firmer dollar.
2022-03-28T14:30:00.000000,Rusal Can't Access Alumina From Australia JV as Pressure Builds,https://www.bnnbloomberg.ca/rusal-can-t-access-alumina-from-australia-jv-as-pressure-builds-1.1744024,aluminium,"The article headline says Rusal cannot access alumina sourced via an Australian joint venture, as pressure builds around the arrangement. If feedstock access is disrupted, it can tighten near-term alumina availability for refiners and increase aluminium production costs, supporting aluminium prices in the coming days."
2022-03-28T14:45:00.000000,"UK, US aluminium and steel deal sees end of blue jeans duties",https://www.just-style.com/news/uk-us-aluminium-and-steel-deal-sees-end-of-blue-jeans-duties/,aluminium,"The UK and US agreed to resolve the Section 232 tariff issue, with the US expanding removal of steel and aluminium tariffs and re-opening tariff-free access for UK aluminium exporters to the US effective 1 June 2022. The UK will also suspend retaliatory rebalancing measures on US goods, including blue jeans."
2022-03-28T16:15:00.000000,U.S.-U.K. Dispute Over Steel and Aluminum Tariffs Resolved | Faegre Drinker Biddle & Reath LLP,https://www.jdsupra.com/legalnews/u-s-u-k-dispute-over-steel-and-aluminum-1828951/,aluminium,"The U.S. and U.K. agreed to end their Section 232 steel and aluminum tariff dispute. From June 1, 2022, the U.S. will apply tariff-rate quotas allowing U.K. duty-free exports of certain steel and aluminum, contingent on the U.K. suspending retaliatory tariffs on U.S. goods. "
2022-03-28T17:00:00.000000,"LME nickel price closes week at $35,000; aluminium, zinc up 6%",https://www.fastmarkets.com/insights/lme-nickel-price-closes-week-at-35-000-aluminium-zinc-up-6,"nickel,aluminium","LME three-month nickel ended the week at ~$35,491/t after hitting a wide range; the exchange also introduced order-limit compliance rules. Aluminium closed near $3,605/t, up 6% on the week, with very low LME stocks and trader concerns that high energy prices could force more smelters offline."
2022-03-28T17:00:00.000000,Australian alumina ban helps send key US aluminium premium back to peak,https://www.fastmarkets.com/insights/australian-alumina-ban-helps-send-key-us-aluminium-premium-back-to-peak,aluminium,"Fastmarkets reports the US aluminium P1020A Midwest premium rose to 38–40 cents per lb after Australia announced it would stop selling alumina to Russia. The move is expected to constrain Rusal’s metal output, supporting higher LME aluminium prices and firmer scrap and producer offers."
2022-03-28T17:00:00.000000,"LME nickel price closes week at $35,000; aluminium, zinc up 6%",https://www.fastmarkets.com/insights/lme-nickel-price-closes-week-at-35-000-aluminium-zinc-up-6,"nickel,aluminium","The LME reports nickel’s 3-month price closing near $35,500 after volatile limit moves, amid new rules restricting orders outside price limits. It also notes aluminium at ~$3,605 with +6% weekly gains, very low LME stocks, and concerns that high energy costs could push more smelters offline, tightening supply further."
2022-03-28T17:30:00.000000,The United States And The United Kingdom Agree To Cessation Of Section 232 Tariffs On Steel And Aluminum - International Law,https://www.mondaq.com/unitedstates/international-trade-investment/1176306/the-united-states-and-the-united-kingdom-agree-to-cessation-of-section-232-tariffs-on-steel-and-aluminum,aluminium,"The U.S. and UK agreed to end U.S. Section 232 tariffs on UK steel and aluminum imports effective June 1, while the UK lifts retaliatory tariffs on $500m+ of U.S. exports. Commerce said duty-free aluminum imports will help narrow a supply-demand gap, supporting U.S. market conditions."
2022-03-28T17:45:00.000000,Atacama Copper Announces Initial Exploration Results at the ...,https://menafn.com/1103925273/Atacama-Copper-Announces-Initial-Exploration-Results-at-the-Placeton-Project,copper,"Atacama Copper announced initial exploration results from its Placeton and Caballo Muerto projects in Chile, highlighting copper- and molybdenum-related geochemical anomalies, alteration zones, and IP/magnetics targeting two high-priority porphyry targets. The company plans an April IP survey and immediate drilling, but no production changes are discussed."
2022-03-28T21:00:00.000000,Anglo Looks to the Sea as Water Scarcity Hits Chile Copper Mines,https://www.bnnbloomberg.ca/anglo-looks-to-the-sea-as-water-scarcity-hits-chile-copper-mines-1.1744232,copper,"The article’s headline says water scarcity is hitting Chilean copper mines. Limited water availability can disrupt mining operations and reduce near-term mine output. That supply risk can worsen short-term copper market expectations, creating downward pressure on prices over the next days to a few weeks."
2022-03-28T23:30:00.000000,Britishvolt and Bakrie's VKTR team up for sustainable EV battery nickel,https://financialpost.com/pmn/business-pmn/britishvolt-and-bakries-vktr-team-up-for-sustainable-ev-battery-nickel,nickel,"Britishvolt and VKTR plan to form a joint venture in Indonesia to develop sustainable nickel refining capacity and provide nickel sulfate for EV battery production. The project targets secure nickel supply amid elevated raw-material prices and ongoing sanctions, reinforcing Indonesia’s expanding nickel processing and battery-chain investments."
2022-03-29T00:15:00.000000,"Metals generally rebounded, Shanghai tin closed up 2%, Shanghai nickel decline narrowed to 5.57% [overnight market]_SMM",https://news.metal.com/newscontent/101790376/Metals-generally-rebounded-Shanghai-tin-closed-up-2-Shanghai-nickel-decline-narrowed-to-557-[overnight-market]/,"copper,nickel,aluminium","An SMM overnight wrap reports rebounds in base metals. Shanghai copper rose 0.81%, Shanghai nickel declined but narrowed (down 5.57%), and Shanghai aluminium fell slightly (about -0.13%). LME showed only lun nickel down (over 9%) while LME copper rose modestly and aluminium was flat. No new metal-specific driver is detailed."
2022-03-29T00:30:00.000000,Britishvolt and Bakrie's VKTR team up for sustainable EV battery nickel | Kat Country 98.9,https://katcountry989.com/2022/03/28/britishvolt-and-bakries-vktr-team-up-for-sustainable-ev-battery-nickel/,nickel,"Britishvolt and VKTR form a joint venture to develop sustainable nickel refining capacity in Indonesia and supply nickel sulphate for EV batteries, with potential battery plant plans. The move targets a secure nickel supply amid surging raw materials prices and Indonesia’s expanding role in laterite processing."
2022-03-29T01:15:00.000000,Britishvolt and Bakrie's VKTR team up for sustainable EV battery nickel | WKZO | Everything Kalamazoo,https://wkzo.com/2022/03/28/britishvolt-and-bakries-vktr-team-up-for-sustainable-ev-battery-nickel/,nickel,"Britishvolt and VKTR announced a joint venture to develop sustainable nickel refining capacity in Indonesia and supply nickel sulphate for high-performance EV batteries, potentially using renewable energy. With Indonesia a major nickel producer, the initiative and broader EV battery projects support expectations for nickel demand."
2022-03-29T02:45:00.000000,"Copper up for 2nd session on bargain-buying, Shanghai nickel falls",https://financialpost.com/pmn/business-pmn/copper-up-for-2nd-session-on-bargain-buying-shanghai-nickel-falls,"copper,nickel,aluminium","London copper edged higher for a second session, supported by bargain-buying, but China’s planned Shanghai lockdown and rising COVID cases weighed on demand expectations. In contrast, Shanghai nickel dropped more than 5%. Chile’s Codelco plans a “non-core” asset offering, a minor producer-development signal."
2022-03-29T02:45:00.000000,"Copper up for 2nd session on bargain-buying, Shanghai nickel falls",https://financialpost.com/pmn/business-pmn/copper-up-for-2nd-session-on-bargain-buying-shanghai-nickel-falls,"copper,nickel","London copper edged higher for a second session, supported by bargain-buying, though COVID-19 spread in China’s key consumer regions and a two-stage Shanghai lockdown raised demand concerns. In contrast, Shanghai nickel dropped over 5%, reflecting stronger negative sentiment and likely weaker near-term outlook for industrial metals demand."
2022-03-29T04:15:00.000000,Overnight SHFE Nickel Corrected and Is Returning to the Fundamentals_SMM,https://news.metal.com/newscontent/101790608/Overnight-SHFE-Nickel-Corrected-and-Is-Returning-to-the-Fundamentals/,nickel,"SMM says SHFE nickel has been correcting downward as longs cut exposure and futures pulled back. Pandemic-related delays and weak spot trading limit near-term demand, while nickel briquette and pure nickel transactions stay poor. NPI remains firm only due to high ore/smelting costs, but overall pure nickel demand is weak."
2022-03-29T04:15:00.000000,Nimy Resources uncovers nickel at surface during drill hole preparations at Mons,https://smallcaps.com.au/nimy-resources-uncovers-nickel-surface-during-drill-hole-preparations-mons/,"copper,nickel","Nimy Resources reports nickel-bearing gossan uncovered during drill-site preparations at its Mons nickel project in Western Australia. Portable XRF readings show up to 0.96% nickel, with additional anomalous copper and cobalt and proximity to older nickel intersections. Further geochemical sampling will test the near-surface extent."
2022-03-29T05:00:00.000000,"Global Aluminum Inventories Continue to Fall, Aluminum Smelters' Profits Are at the Best Level in History_SMM",https://news.metal.com/newscontent/101791276/global-aluminum-inventories-continue-to-fall-aluminum-smelters%E2%80%99-profits-are-at-the-best-level-in-history,aluminium,"SMM reports that global aluminium inventories are continuing to fall and that downstream demand recovery has pushed Chinese smelter profits to record highs. It also highlights COVID-driven production cuts and transport disruptions in multiple regions. LME and SHFE aluminium stocks fell week-on-week, suggesting tighter supply and bullish pricing pressure."
2022-03-29T06:00:00.000000,"London copper eases on China demand worries, Shanghai nickel falls",https://www.marketscreener.com/news/latest/London-copper-eases-on-China-demand-worries-Shanghai-nickel-falls--39892127/,"copper,nickel","London copper eased as China’s widening COVID-19 outbreak and Shanghai’s planned lockdown heightened concerns over near-term industrial demand. The softer tone on growth weighed on metals sentiment. Shanghai nickel also fell nearly 5%, reflecting the broader downturn in China-linked consumption expectations."
2022-03-29T06:00:00.000000,Metal most floating red Shanghai nickel decline widened to 6.48% black series rally continued to narrow [SMM afternoon review]_SMM,https://news.metal.com/newscontent/101791246/Metal-most-floating-red-Shanghai-nickel-decline-widened-to-648-black-series-rally-continued-to-narrow-[SMM-afternoon-review]/,"copper,nickel,aluminium","SMM reports a mixed midday session: Shanghai nickel fell sharply to expand its decline to 6.48%, while copper rose modestly (~0.64%) and aluminium ended slightly lower (~-0.15%) after an intraday rally. The piece links moves to a weaker oil complex, a slightly softer dollar, and concerns over China fuel demand."
2022-03-29T06:00:00.000000,"London copper eases on China demand worries, Shanghai nickel falls",https://www.marketscreener.com/news/latest/London-copper-eases-on-China-demand-worries-Shanghai-nickel-falls--39892127/,"copper,nickel",London copper fell as COVID-19 infections and a planned two-stage Shanghai lockdown in top metals consumer China fueled concerns over near-term industrial demand. Shanghai nickel dropped about 4.7% on the same growth/demand outlook fears. Commentary pointed to potential impacts on Chinese industrial production.
2022-03-29T06:45:00.000000,NickelX gains shareholder approval to acquire Cosmos South project,https://smallcaps.com.au/nickelx-gains-shareholder-approval-acquire-cosmos-south-project/,nickel,"NickelX received shareholder approval to acquire the Cosmos South nickel project in Western Australia’s Wiluna belt. The company will exercise the option, proceed with formal agreements, and earn a 100% interest by funding at least $500,000 of exploration over 24 months. Preliminary work includes airborne magnetic surveys."
2022-03-29T07:00:00.000000,"FLSmidth A/S: FLSmidth to deliver three SAG mills, three ball mills and cyclones to the Josemaria copper mine in Argentina",https://www.finanznachrichten.de/nachrichten-2022-03/55625567-flsmidth-a-s-flsmidth-to-deliver-three-sag-mills-three-ball-mills-and-cyclones-to-the-josemaria-copper-mine-in-argentina-399.htm,copper,"FLSmidth was selected to deliver three SAG mills, three ball mills and cyclones to the Josemaria copper-gold mine in Argentina. The deal is worth about DKK110m booked in Q4 2021 and DKK490m in Q1 2022, with deliveries scheduled by late-2023, signaling progress toward copper production."
2022-03-29T07:45:00.000000,"FLSmidth to deliver three SAG mills, three ball mills and cyclones to the Josemaria copper mine in Argentina",https://www.marketscreener.com/quote/stock/FLSMIDTH-CO-A-S-1412901/news/FLSmidth-to-deliver-three-SAG-mills-three-ball-mills-and-cyclones-to-the-Josemaria-copper-mine-in-A-39892685/,copper,"FLSmidth was selected to supply gearless SAG mills, ball mills and cyclones for the Josemaria copper-gold project in Argentina. The order value was booked in parts during Q4 2021 and Q1 2022, with equipment deliveries scheduled for late 2023, supporting long-run copper mining operations."
2022-03-29T08:30:00.000000,Copperstone Resources submits an environmental permit application for the Viscaria mine,https://uk.finance.yahoo.com/news/copperstone-resources-submits-environmental-permit-080000264.html,copper,"Copperstone Resources filed an environmental permit application to reopen the Viscaria copper mine in Kiruna, Sweden, including extensive plans for water management, tailings recycling, and environmental safeguards. The company frames the filing as a milestone toward restarting copper production, prompting a supportive supply outlook for copper."
2022-03-29T08:30:00.000000,Copperstone Resources AB: Copperstone Resources submits an environmental permit application for the Viscaria mine,https://www.finanznachrichten.de/nachrichten-2022-03/55626762-copperstone-resources-ab-copperstone-resources-submits-an-environmental-permit-application-for-the-viscaria-mine-399.htm,copper,"Copperstone Resources submitted its environmental permit application to restart the Viscaria copper mine in Northern Sweden. The filing covers environmental impacts, water management, tailings recycling, and mitigation measures. Company statements frame this as a milestone toward recommencing copper production, supporting near-term expectations for copper supply."
2022-03-29T08:30:00.000000,Vietnam's nickel demand expected to increase | Business | Vietnam+ (VietnamPlus),https://en.vietnamplus.vn/vietnams-nickel-demand-expected-to-increase/224211.vnp,nickel,"Vietnam is expected to see rising demand for battery metals, with nickel benefiting from growing electric-vehicle uptake. The piece notes nickel’s current use in battery applications is set to increase and highlights Vietnam’s nickel resources and plans for additional mining and processing, including factories targeting nickel outputs."
2022-03-29T09:30:00.000000,LME to Raise Initial Margins of Copper and Aluminium Trading from March 31_SMM,https://news.metal.com/newscontent/101791440/lme-to-raise-initial-margins-of-copper-and-aluminium-trading-from-march-31,"copper,aluminium","SMM reports the LME will increase initial margin requirements for copper from $638/mt to $650/mt and for aluminium from $262/mt to $280/mt, effective after the close of business on March 31, 2022. Higher margins can curb leverage and near-term speculative demand."
2022-03-29T09:30:00.000000,"Alumina Prices Rose Slightly, and COVID-19 still Affected the Shipment of Goods _SMM",https://news.metal.com/newscontent/101791634/alumina-prices-rose-slightly-and-covid-19-still-affected-the-shipment-of-goods-,aluminium,"SMM says COVID-19 continues to affect transport efficiency, but northwest aluminium smelters are more willing to restock. Demand ticked up, helping alumina plants and traders hold firm prices. Smelters are resuming production and southwest alumina demand is rising, though April new capacity may curb gains. Alumina prices rose slightly."
2022-03-29T09:30:00.000000,LME to Raise Initial Margins of Copper and Aluminium Trading from March 31_SMM,https://news.metal.com/newscontent/101791440/lme-to-raise-initial-margins-of-copper-and-aluminium-trading-from-march-31,"copper,aluminium","SMM reports the LME will increase initial margins for copper to $650/mt from $638/mt and for aluminium to $280/mt from $262/mt, effective after the close of business on March 31, 2022. Higher margin requirements can reduce leverage and near-term trading appetite."
2022-03-29T09:30:00.000000,Copper Scrap Prices Increased along with the Rising Copper Futures Prices_SMM,https://news.metal.com/newscontent/101791593/copper-scrap-prices-increased-along-with-the-rising-copper-futures-prices,copper,"SMM reports Shandong bare bright copper scrap prices rose early in trading, tracking an increase in copper futures. Weak availability of raw materials reduced buyer bargaining power, but poor orders for secondary copper rod producers limited how sharply scrap could rise. The cathode-scrap spread is expected to remain stable next days."
2022-03-29T09:45:00.000000,Marimaca infill drilling extends copper oxide mineralisation at the MOD,https://www.globalminingreview.com/exploration-development/29032022/marimaca-infill-drilling-extends-copper-oxide-mineralisation-at-the-mod/,copper,"Marimaca Copper Corp. reported results from the first seven reverse circulation drill holes at its Marimaca Oxide Deposit in Chile. Six of seven holes intersected broad near-surface green copper oxide mineralisation, with several grades above the 2019 resource model and indications the deposit remains open at depth and to the southeast."
2022-03-29T10:45:00.000000,Marubeni: Japan's aluminum inventory increased by 0.8% month-on-month at the end of February_SMM,https://news.metal.com/newscontent/101791674/Marubeni:-Japans-aluminum-inventory-increased-by-08-month-on-month-at-the-end-of-February/,aluminium,"Marubeni said aluminium stocks in Japan’s three main ports (Yokohama, Nagoya and Osaka) rose 0.8% month-on-month to 294,600 tons at end-February, up from 292,300 tons at end-January. The end-December level was 296,500 tons."
2022-03-29T11:00:00.000000,"Antofagasta expects high copper prices for next 12 months, CEO says",https://wkzo.com/2022/03/29/antofagasta-expects-high-copper-prices-for-next-12-months-ceo-says/,copper,"Antofagasta CEO Ivan Arriagada said copper fundamentals remain solid and prices should stay at recently high levels over the next 12 months, citing relative supply tightness and the role of copper in energy transition. The company targets steady output despite Los Pelambres drought, while continuing Twin Metals progress."
2022-03-29T11:30:00.000000,"Sumitomo Metal sees global nickel demand for battery use at 410,000 in 2022",https://news.yahoo.com/sumitomo-metal-sees-global-nickel-104912333.html,nickel,"Sumitomo Metal is reported to see global nickel demand for battery applications at 410,000 in 2022. The headline suggests improving demand expectations for battery-related nickel consumption, which can be supportive for nickel prices in the near term, though the excerpt lacks details on timing or supply response."
2022-03-29T11:45:00.000000,"Inomin Mines Inc.: Inomin Makes New Critical Minerals Discovery at Beaver Hitting 252 Metres of 20.6% Magnesium, 0.16% Nickel, and 0.33% Chromium",https://www.finanznachrichten.de/nachrichten-2022-03/55629507-inomin-mines-inc-inomin-makes-new-critical-minerals-discovery-at-beaver-hitting-252-metres-of-20-6-magnesium-0-16-nickel-and-0-33-chromium-296.htm,"copper,nickel","Inomin Mines reports significant drill results at its Beaver nickel-cobalt property: a 252m interval grading 20.6% magnesium with 0.16% nickel, plus near-surface silver and copper from another hole (0.29% copper over 3m). Discoveries remain open, supporting improved short-term sentiment for nickel and, to a lesser extent, copper supply potential."
